review_id,review
115,quán ăn thái ăn cơm uống nước có món ăn ngon hương vị chuẩn thái nêm nếm vừa miệng không gian sạch sẽ ấm cúng nhân viên thân thiện và phục vụ nhanh giá cả hợp lý rất đáng thử và chắc chắn sẽ quay lại
116,đò ăn vừa vị và nhân viên phục vụ okay nha thoải mái đi gặp bạn bè nhóm
117,so với mặc bằng đồ thái thì giá cũng không mềm nhưng khá thất vọng về chất lượng cũng như dịch vụ đặt bàn đến lấy bàn thì nhân viên cứ ngơ người ra order thì ghi thiếu cho khách hỏi món lên chưa thì bảo bếp quên kêu đợi p gỏi cá trê nước mắm đậm vị không note lại cho khách chan lên xong muốn bỏ luôn cái dĩa gỏi vì mùi nước mắm quá nồng pad thái nhiều dầu bở có tóc trong món ăn không phải râu tôm
118,không gian quán khá yên tĩnh dễ chịu đồ ăn vị khá ngon nhưng khẩu phần hơi ít so với giá nhân viên rất nhiệt tình và bài bản giữ xe không có lẽ là bãi xe tự phát giữ chung với mấy quán khác không bao nhiêu nhưng cũng gây khó chịu cho mình
119,mình cùng bạn đến ăn trưa có gọi món gỏi xoài cá trê heo nướng sốt me pad thai tôm trứng súp gà nấm cốt dừa gỏi cá trê còn sót xương nên bạn mình có nuốt trúng và xoài quá quá chua so với những chỗ mình đã ăn nên mình có nhờ bếp đổi phần xoài giùm thì bạn nữ trong bếp nói khá to để tụi mình có thể nghe được là xoài sống thì loại nào cũng chua giờ đổi cũng vậy thôi heo nướng sốt me ăn không có gì đặc sắc không thơm mùi thịt nướng và bị khô pad thai nhạt và không có vị gì súp gà nấm là món ngon nhất nêm rất đậm đà vừa ăn hai ly nước quýt không ly nhưng hút hơi là hết bạn nhân viên nam phục vụ bàn mình rất là dễ thương nói chuyện nhỏ nhẹ lịch sự không gian quán đẹp thoải mái đồ ăn với giá không cho người thì chắc là sẽ thử lần rồi thôi
120,quán quảng cáo trên instagram là quán nhậu thái có rượu thái đến nơi thì hỏi nhân viên bảo không có rượu trong menu có để bia chang không chai với mình là đắt nhưng gọi thì cũng hết đồ ăn ra lâu cá hồi không tươi cho khách ăn chén mẻ mình gọi nhân viên lại báo thì nhân viên trả lời không sao rồi ngoảnh mặt đi
121,quán thái ăn cũng ổn không gian đẹp mát mẽ quánh giá sao được trái dừa
122,không gian sang trọng view đẹp nhân viên phục vụ rất dễ thương menu siêu đa dạng nói chung must try nhe mà đặc biệt là phải đi ngồi bàn ngoài buổi tối siêu chill
123,quán thái yêu thích của team đã trải nghiệm nhiều lần không gian thoáng và rất dễ chịu món ngon recommend
124,tụi mình gửi xe ở đầu hẻm rồi đi bộ vào quán sẽ hơi bất tiện nếu trời mưa phải đi bộ một đoạn quán mình thấy decor ổn đồ ăn giá cả hợp lý không gian thoáng món ăn gỏi cá thì mình không hợp lắm cảm giác hơi dầu món thịt bò sốt me thì hợp khẩu vị mình hơn thịt mềm gia vị đậm đà
125,ăn đồ thái ở đây quá nhiều lần suốt từ đến nay bạn nào ở đâu tới tôi cũng dẫn đến ăn cơm uống nước tôi đặc biệt thích gỏi miến hải sản và gỏi xoài cá trê ở đây lần nào đến cũng order bạn nào thích thịt thì có heo sốt me và bò sốt me rất ngon tôi mong quán không tăng giá để tôi ăn hàng tuần luôn ạ menu nhiều món nhưng tôi hay gọi đi gọi lại món mình thích thôi trước kia hầu như tuần nào cũng ghé mà đợt này bận nên tháng ghé lần cho đỡ thèm đồ thái
126,không gian thoải mái dễ nói chuyện nhạc vừa phải giá cả phải chăng mình với bạn đi ăn người món khoảng không có chỗ gửi xe máy riêng xe ô tô bảo vệ sẽ hướng dẫn chỗ đậu xe
127,quán nhỏ xinh không gian khá ấm và chill nhân viên thân thiện bếp mở nhìn sạch sẽ món ăn ổn và lên nhanh phù hợp đi ăn nhẹ hoặc tụ tập bạn bè
128,đồ ăn rất ngon không gian thoáng mát thoải mái sẽ quay lại nhiều lần nữa
129,quán đẹp đồ ăn ngon với nhiều món lạ hơn mấy quán thái khác siu recommend mọi người đến đây nha
130,đồ ăn ngon nhân viên nhiệt tình
131,đồ ăn ngon lên món nhanh không gian đẹp nhân viên phục vụ nhiệt tình
132,tình cờ biết đến quán trong lúc đi cafe cùng bạn bè không khí ở đây rất thoải mái nhân viên thân thiện với đồ ăn ngon lắm mình sẽ quay lại trong tương lai gần nhất có thể nhé
133,mình có đặt bàn trước khi đến năm nào mình cũng dắt anh yêu đến đây đồ ăn ngon hợp khẩu vị mình các bạn nhân viên vui vẻ dễ thương
134,nhìn dĩa cơm có vẻ ít nhưng khá no vị đậm đà view mát mẻ dễ nói chuyện không bị ồn nhạc toilet cần vệ sinh sạch hơn
135,món sườn cây ngon chuẩn vị không quá cay ai ăn cay hơn có thể yêu cầu quán làm pad thai ngon hơn các chỗ khác đậu hủ sốt me lớp ngoài giòn lớp trong mềm dẻo canh tomyum chua ngọt khá kích thích vị giác hải sản tươi quán nằm núp hẻm nhưng dễ tìm chung hẻm với yen sushi và pizza p khuyến nghị nên đi đông để thử được nhiều món
136,không gian nhỏ vị món ăn không còn như trước nhân viên còn khá lơ là khi mà phải giơ tay khoảng thì mới có nhân viên chạy lại order mình rất muốn order thêm món thứ nhưng người đi chung lại lắc đầu và muốn đi về nói chung trải nghiệm khá tệ cho buổi tối cuối tuần
137,đồ uống và đồ ăn nhiều vị chua mình nghĩ quán nên điều chỉnh gia vị để phù hợp hơn mình ăn chua cũng cũng á mà còn thấy chua quá nước mình gọi món trà hibicus món ăn mì mama chua nè cơm ổn áp cari hơi nồng mùi và mặn nhưng cũng tạm thịt xiên có lòng không tươi cá chiên xù ăn với xoài mà xoài chua lắm xôi xoài okay nhân viên phục vụ tốt điểm trừ là quán không có chỗ đậu ô tô
138,không gian rộng rãi thoáng đãng mình gọi gỏi xoài cá trê và pad thái là đã no rồi phần gỏi xoài rất nhiều phù hợp cho người ăn mong quán có thêm option giảm để mình có thể thưởng thức thêm món khác nữa sẽ quay lại nếu có dịp
139,nhân viên phục vụ chuyên nghiệp không gian rồn rãi đồ ăn ổn sẽ quay laii lần sau nằm trong hẻm
140,mình đến quán để tổ chức sinh nhật và thật sự rất hài lòng với đồ ăn và dịch vụ ở đây đồ ăn ngon nêm nếm rất vừa miệng nhân viên ở đây cực kỳ dễ thương và nhiệt tình mình lỡ tay làm đổ ly nước không ngờ quán còn tặng lại ly mới mà không tính thêm phí mình rất biết ơn luôn cảm giác được nhận sự quan tâm và hỗ trợ rất chân thành từ các bạn nhân viên ở đây điểm cho sự dễ thương và thân thiện của quán mình sẽ quay lại thêm nhiều lần nữa và sẽ giới thiệu cho bạn bè biết đến
141,đồ ăn ngon nhân viên nhiệt tình nha
142,đồ ăn ngon tốc độ lên món nhanh các bạn nhân viên nhiệt tình dễ thương
143,đồ ăn ngon nhân viên nhiệt tình hơi đông nên gọi món hơi chậm nhưng nhân viên vẫn cố gắng hỗ trợ nhiệt tình
144,không gian quán thoáng mát gọn gàng món sườn cay của quán siêu ngon nên thử khi đến đây nha các món khác cũng rất ngon tiếc là chưa được thử món pad thái do hôm mình đi quán hết mất tiêu sẽ ghé lại vào dịp khác
145,đồ ăn ngon ưng món mì mama với gỏi cá trê không khí trang trí đẹp sẽ ủng hộ quán lần sau
146,đồ ăn ngon nhân viên nhiệt tình dễ thương điểm
147,một quán mà tháng nào cũng phải ghé là biết đồ ăn ngon cỡ nào không gian thì chill
148,đồ ăn siu nhìu hợp khẩu vị lắm nha tụi mình đi đứa gọi món no căng
149,quán ăn khá ngon đồ ăn nhiều mình gọi hủ tiếu súp cay mà nhận được nguyên thố khá lớn nước dừa ngọt nhưng không được lạnh
150,quán okay lắm nha mấy bồ kiểu tôi order nhiều món ăn thử cho biết mà thấy phần khá nhìu đó vừa miệng với tôi qua quận chơi tôi recom ghé thử nha đỉm
151,quán nhỏ nhỏ hơi khuất nhưng mà chất lượng nhen cá nhân tôi mê gà số hàn ở đây thấy nó rất vừa ăn lâu lâu ngồi ăn vặt nhâm nhi trà tắc nhìn xe chạy cũng okay phết
152,mình đi theo review tiktok nên khá kì vọng về quán mà thật sự là thất vọng không thể tả mình mua theo hình trên menu gồm phần chả cá cây phần gà sốt hàn mà lúc về mở ra mới thấy gà không hề có sốt oden cũng chỉ có cây thật sự bỏ tiền thấy không đáng chút nào hết
153,lần đầu đặt bên này hơi xa nhưng mà giao nhanh xĩu đóng gói cũng cẩn thận không bị đổ ra như mấy chỗ khác vị vừa không quá cay mọi người nên ủng hộ
154,đồ ăn ngon xỉu giá cả hợp lý lại có thêm quán ruột rồi
155,đồ ăn siêu ngon với giá siêu mềm quán còn phục vụ tốt nữa bạn nào quanh quận cũng nên ghé thử không uổng đâu nha
156,địa chỉ quán khá dễ tìm đồ ăn rẻ ngon phù hợp với học sinh sinh viên mấy bạn nhân viên nói chuyện dễ thương nhiệt tình
157,nhân viên dễ thương đồ ăn ngon mê nhất là món tokbokki phô mai cay cay quá đã đi ăn trời mưa nữa thì is the best
158,mình thấy mọi người xếp hàng khá đông nên ghé ăn thử ai ngờ mê luôn kk quán chủ yếu đồ ăn vặt của hàn như gà chả cá tokbokki giá hạt dẻ
159,các bạn nhân viên dễ thương hiếu khách mê món tokbokki phô mai xỉu giá cũng siu rẻ sẽ ghé lại ủng hộ quán dài dài
160,lần thứ n đến quán cay đúng chuẩn hàn mê cái sốt gà dễ sợ tokbokki cũng khá ngon quan trọng là giá quá rẻ mọi người ghé thử nha
161,quán thoáng mát đi cuỗi tuần không còn chỗ ngồi luôn gà ngon sốt xuất sắc chuẩn hàn lần sau sẽ ủng hộ tiếp
162,đồ hàn ở đây rất ngon giá rẻ bất ngờ luôn mỗi tội hôm mình đi hơi đông khách ngồi hơi chặt n vẫn cho sao ạ
163,nhân viên tận tình order nhanh sốt gà siu cay siu mê ăn vào không ngừng được luôn chắc thành khách ruột luôn quá
164,quán chán giao không đúng món gì hết nhắn không trả lời không reply thiếu món còn làm sai
165,ăn ở đây lâu lắm rồi lần nào thèm đồ hàn cũng ghé vào đây chị chủ nói chuyện dễ thương đề xuất mọi người thử chả cá ở đây nhé
166,món hàn ngon giá cả phải chăng là địa điểm ăn uống của nhiều bạn trẻ ở quận ai gần khu vực này cũng có thể ghé để trải nghiệm
167,quán quen hihi ăn gà ở đây bao dính sốt đậm vị cay cay thêm lon coca thì điểm không có nhưng
168,đồ ăn ngon lắm ạ ăn là ghiền
169,nhân viên nhiệt tình vui vẻ ai tín đồ của món hàn thì nên ghé thử hobak nhé giá hợp túi tiền siu rẻ
170,quán sạch sẽ vệ sinh thức ăn được chuẩn bị nhanh chóng rất hài lòng sau sẽ kéo bạn qua ăn luôn haha
171,đồ ăn bình thường khách order mà cứ mời bestseller trong khi khách đặt thì không nhớ
172,giá khá cao so với mặt bằng và n viên tự ý bỏ cây vô ly cho khách
173,ngon nhức nách
174,món ăn bình thường không ngon khẩu phần rất ít so với giá thịt heo vừa ít ăn gần hết thấy bị đen sốt gà vũng ít xịu nốt
