name,avg_rating,review_count,url_source
Ms.Barun - Món Hàn Phú Mỹ Hưng,4.6,161,https://www.google.com/maps/place/Ms.+Barun+Restaurant/data=!4m7!3m6!1s0x317525a7ff4e53a7:0x3a03a8be46a3eb59!8m2!3d10.7233636!4d106.7269327!16s%2Fg%2F11pf85zrjy!19sChIJp1NO_6cldTERWeujRr6oAzo?authuser=0&hl=en&rclk=1
My One | Quán ăn quận 10 | Đồ ăn Á Âu,5.0,5,https://www.google.com/maps/place/My+One+%7C+Qu%C3%A1n+%C4%83n+qu%E1%BA%ADn+10+%7C+%C4%90%E1%BB%93+%C4%83n+%C3%81+%C3%82u/data=!4m7!3m6!1s0x31752f006d9686cb:0x60ba8ca2f65ce3d1!8m2!3d10.7734609!4d106.6645959!16s%2Fg%2F11x5lgdstc!19sChIJy4aWbQAvdTER0eNc9qKMumA?authuser=0&hl=en&rclk=1
My SuShi House,4.3,163,https://www.google.com/maps/place/My+SuShi+House/data=!4m7!3m6!1s0x31752fc0338655c7:0xff7fd6d1b145d40!8m2!3d10.7426792!4d106.7138248!16s%2Fg%2F11jn65rkpb!19sChIJx1WGM8AvdTERQF0UG2399w8?authuser=0&hl=en&rclk=1
NEKO IZAKAYA BAR - Tiệm ăn-nhậu Nhật Bản Quận 6,4.8,792,https://www.google.com/maps/place/NEKO+IZAKAYA+BAR+-+Ti%E1%BB%87m+%C4%83n-nh%E1%BA%ADu+Nh%E1%BA%ADt+B%E1%BA%A3n+Qu%E1%BA%ADn+6/data=!4m7!3m6!1s0x31752f5296c44c17:0xe65fbcdfbe7037a4!8m2!3d10.7461084!4d106.6426477!16s%2Fg%2F11w42lvlbk!19sChIJF0zEllIvdTERpDdwvt-8X-Y?authuser=0&hl=en&rclk=1
NHÀ CỔ QUÁN | BBQ HÀN QUỐC QUẬN 7 | BBQ NGON PHÚ MỸ HƯNG,5.0,2,https://www.google.com/maps/place/NH%C3%80+C%E1%BB%94+QU%C3%81N+%7C+BBQ+H%C3%80N+QU%E1%BB%90C+QU%E1%BA%ACN+7+%7C+BBQ+NGON+PH%C3%9A+M%E1%BB%B8+H%C6%AFNG/data=!4m7!3m6!1s0x31752fefdebc8661:0x4ac1d24fad25ac77!8m2!3d10.7295794!4d106.707694!16s%2Fg%2F11kbfq2_25!19sChIJYYa83u8vdTERd6wlrU_SwUo?authuser=0&hl=en&rclk=1
NHÀ HÀNG HƯƠNG LÚA 8,4.0,772,https://www.google.com/maps/place/NH%C3%80+H%C3%80NG+H%C6%AF%C6%A0NG+L%C3%9AA+8/data=!4m7!3m6!1s0x31752f312ecf973d:0x94dacdd5e871838e!8m2!3d10.7445438!4d106.7014578!16s%2Fg%2F11fsljs3s2!19sChIJPZfPLjEvdTERjoNx6NXN2pQ?authuser=0&hl=en&rclk=1
NHÀ HÀNG HẢI SẢN SAN HÔ | HẢI SẢN QUẬN 6 | ĐẶT TIỆC QUẬN 6,4.4,96,https://www.google.com/maps/place/NH%C3%80+H%C3%80NG+H%E1%BA%A2I+S%E1%BA%A2N+SAN+H%C3%94+%7C+H%E1%BA%A2I+S%E1%BA%A2N+QU%E1%BA%ACN+6+%7C+%C4%90%E1%BA%B6T+TI%E1%BB%86C+QU%E1%BA%ACN+6/data=!4m7!3m6!1s0x31752d00763a90e5:0x2fc5411b1afb57af!8m2!3d10.7380513!4d106.6254202!16s%2Fg%2F11wbtjhnqd!19sChIJ5ZA6dgAtdTERr1f7GhtBxS8?authuser=0&hl=en&rclk=1
Naked Sushi,4.9,2208,https://www.google.com/maps/place/Naked+Sushi/data=!4m7!3m6!1s0x31752f830bef1f27:0xc2f2fe53bdf0ccd!8m2!3d10.7862048!4d106.6871086!16s%2Fg%2F11rjskr78r!19sChIJJx_vC4MvdTERzQzfO-UvLww?authuser=0&hl=en&rclk=1
Nathalie's Thái Restaurant,4.2,812,https://www.google.com/maps/place/Nathalie%27s+Thai+Restaurant+-+%E1%BA%A8m+Th%E1%BB%B1c+Th%C3%A1i+Lan/data=!4m7!3m6!1s0x31752f9178b5e37b:0x21d26b8cb893244a!8m2!3d10.7293758!4d106.7087402!16s%2Fg%2F11xbn0d7q!19sChIJe-O1eJEvdTERSiSTuIxr0iE?authuser=0&hl=en&rclk=1
Nem Nướng Nha Trang Hùng Việt - CN Quận 1,4.8,98,https://www.google.com/maps/place/Nem+N%C6%B0%E1%BB%9Bng+Nha+Trang+H%C3%B9ng+Vi%E1%BB%87t+-+CN+Qu%E1%BA%ADn+1/data=!4m7!3m6!1s0x31752f007d697213:0x24422fec508f52b8!8m2!3d10.7602131!4d106.6865985!16s%2Fg%2F11m5j40l3c!19sChIJE3JpfQAvdTERuFKPUOwvQiQ?authuser=0&hl=en&rclk=1
Ngõ Thái - Quận 10,4.7,376,https://www.google.com/maps/place/Ng%C3%B5+Th%C3%A1i+-+Qu%E1%BA%ADn+10/data=!4m7!3m6!1s0x31752fd62304f043:0xfb9d7b90d2aa4a84!8m2!3d10.7760488!4d106.6650602!16s%2Fg%2F11x0rgd861!19sChIJQ_AEI9YvdTERhEqq0pB7nfs?authuser=0&hl=en&rclk=1
Nhà Bếp Lực Điền| Bếp Ngon Quận 10| Quán Ngon Hồ Thị Kỷ,5.0,4,https://www.google.com/maps/place/Nh%C3%A0+B%E1%BA%BFp+L%E1%BB%B1c+%C4%90i%E1%BB%81n%7C+B%E1%BA%BFp+Ngon+Qu%E1%BA%ADn+10%7C+Qu%C3%A1n+Ngon+H%E1%BB%93+Th%E1%BB%8B+K%E1%BB%B7/data=!4m7!3m6!1s0x31752f007bfa54a9:0x28b064d1996cd717!8m2!3d10.7652776!4d106.6768793!16s%2Fg%2F11y3srtsv3!19sChIJqVT6ewAvdTERF9dsmdFksCg?authuser=0&hl=en&rclk=1
Nhà Hàng Ông Mập - 똥보집 보반기엣,4.9,74,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+%C3%94ng+M%E1%BA%ADp+-+%EB%98%A5%EB%B3%B4%EC%A7%91+%EB%B3%B4%EB%B0%98%EA%B8%B0%EC%97%A3/data=!4m7!3m6!1s0x31752f5ca95236d7:0x4c788944638c9fdf!8m2!3d10.7601453!4d106.6942334!16s%2Fg%2F11v3nq4kcp!19sChIJ1zZSqVwvdTER35-MY0SJeEw?authuser=0&hl=en&rclk=1
Nhà Hàng Chay MỘC NHIÊN - Sư Vạn Hạnh,4.7,453,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Chay+M%E1%BB%98C+NHI%C3%8AN+-+S%C6%B0+V%E1%BA%A1n+H%E1%BA%A1nh/data=!4m7!3m6!1s0x31752f65bcaae943:0x62fd008e3fb29c16!8m2!3d10.7716844!4d106.6693133!16s%2Fg%2F11r8n21v4l!19sChIJQ-mqvGUvdTERFpyyP44A_WI?authuser=0&hl=en&rclk=1
Nhà Hàng Gia Phú Phúc Kiến,4.3,724,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Gia+Ph%C3%BA+Ph%C3%BAc+Ki%E1%BA%BFn/data=!4m7!3m6!1s0x31752e640c795cef:0xfa234d94becb0834!8m2!3d10.7427053!4d106.6463833!16s%2Fg%2F1hc1vbb7l!19sChIJ71x5DGQudTERNAjLvpRNI_o?authuser=0&hl=en&rclk=1
Nhà Hàng Hàn Quốc DORAN DORAN,4.8,1456,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+H%C3%A0n+Qu%E1%BB%91c+DORAN+DORAN/data=!4m7!3m6!1s0x31752ff8ed686e27:0x1538ce5831d6929d!8m2!3d10.7645678!4d106.6943001!16s%2Fg%2F11k3pymxcr!19sChIJJ25o7fgvdTERnZLWMVjOOBU?authuser=0&hl=en&rclk=1
Nhà Hàng Hàn Quốc Gogizip BBQ,4.3,300,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+H%C3%A0n+Qu%E1%BB%91c+Gogizip+BBQ/data=!4m7!3m6!1s0x31752ff5c5acae2b:0xbfdad8dfae8af1f8!8m2!3d10.7298955!4d106.7068713!16s%2Fg%2F11tfdgr9qc!19sChIJK66sxfUvdTER-PGKrt_Y2r8?authuser=0&hl=en&rclk=1
Nhà Hàng Hải Sản HƯNG THỊNH | NHÀ HÀNG NGON QUẬN 6 | TIỆC NƯỚNG ROOFTOP QUẬN 6,3.9,42,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+H%E1%BA%A3i+S%E1%BA%A3n+H%C6%AFNG+TH%E1%BB%8ANH+%7C+NH%C3%80+H%C3%80NG+NGON+QU%E1%BA%ACN+6+%7C+TI%E1%BB%86C+N%C6%AF%E1%BB%9ANG+ROOFTOP+QU%E1%BA%ACN+6/data=!4m7!3m6!1s0x31752d5721da2cd5:0xeb4cd9d4426ae1fe!8m2!3d10.7381292!4d106.6286101!16s%2Fg%2F11vxh93qbp!19sChIJ1SzaIVctdTER_uFqQtTZTOs?authuser=0&hl=en&rclk=1
Nhà Hàng Hoàng Ty,4.0,1385,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Ho%C3%A0ng+Ty/data=!4m7!3m6!1s0x31752ec35313e519:0x52105d1c7dd780db!8m2!3d10.7745072!4d106.6645352!16s%2Fg%2F11xgszk1v!19sChIJGeUTU8MudTER24DXfRxdEFI?authuser=0&hl=en&rclk=1
Nhà Hàng Sân Vườn 360,4.1,283,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+S%C3%A2n+V%C6%B0%E1%BB%9Dn+360/data=!4m7!3m6!1s0x31752e871970fd05:0xc6eff22145285660!8m2!3d10.751184!4d106.6366287!16s%2Fg%2F11cn8sdypb!19sChIJBf1wGYcudTERYFYoRSHy78Y?authuser=0&hl=en&rclk=1
Nhà Hàng Sushi Chay TOJY,4.9,678,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+Sushi+Chay+TOJY/data=!4m7!3m6!1s0x31752f005e9f2a5f:0x727521e0d6107b87!8m2!3d10.7494948!4d106.7050264!16s%2Fg%2F11vx4fgthv!19sChIJXyqfXgAvdTERh3sQ1uAhdXI?authuser=0&hl=en&rclk=1
Nhà Ngói Phở| Phở Ngon - Bún chả ngon Quận 7,4.2,120,https://www.google.com/maps/place/Nh%C3%A0+Ng%C3%B3i+Ph%E1%BB%9F%7C+Ph%E1%BB%9F+Ngon+-+B%C3%BAn+ch%E1%BA%A3+ngon+Qu%E1%BA%ADn+7/data=!4m7!3m6!1s0x317525ee1617ef29:0xc677a3ca32619333!8m2!3d10.7235145!4d106.7283083!16s%2Fg%2F11r6xl309l!19sChIJKe8XFu4ldTERM5NhMsqjd8Y?authuser=0&hl=en&rclk=1
Nhà Hàng Đất Sét,4.0,1188,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+%C4%90%E1%BA%A5t+S%C3%A9t/data=!4m7!3m6!1s0x31752edec01c0eb5:0x2989ecb6bfb64829!8m2!3d10.7747875!4d106.6718276!16s%2Fg%2F1tm85xqj!19sChIJtQ4cwN4udTERKUi2v7bsiSk?authuser=0&hl=en&rclk=1
Nhà hàng ẩm thực Á - Âu GORDON,4.5,200,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+%E1%BA%A9m+th%E1%BB%B1c+%C3%81+-+%C3%82u+GORDON/data=!4m7!3m6!1s0x31752fd5ccffc65f:0xb1cd58b8ba19d29d!8m2!3d10.7590516!4d106.6923748!16s%2Fg%2F11r5588s69!19sChIJX8b_zNUvdTERndIZurhYzbE?authuser=0&hl=en&rclk=1
Nhà hàng BBQ Hàn Quốc SSACK SSRI,5.0,862,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+BBQ+H%C3%A0n+Qu%E1%BB%91c+SSACK+SSRI/data=!4m7!3m6!1s0x31752f7633b91295:0x1515518eeb794b8b!8m2!3d10.7673767!4d106.6849287!16s%2Fg%2F11xvz463pm!19sChIJlRK5M3YvdTERi0t5645RFRU?authuser=0&hl=en&rclk=1
Nhà hàng Cơm Xưa,3.7,330,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+C%C6%A1m+X%C6%B0a/data=!4m7!3m6!1s0x31752f35931d9771:0xd738f10c6b92c85e!8m2!3d10.7843889!4d106.6973661!16s%2Fg%2F11cs31_948!19sChIJcZcdkzUvdTERXsiSawzxONc?authuser=0&hl=en&rclk=1
Nhà hàng Hàn Quốc Myung Ga,4.3,414,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+H%C3%A0n+Qu%E1%BB%91c+Myung+Ga/data=!4m7!3m6!1s0x31752f36280da599:0xd9a160bf8110b575!8m2!3d10.7812654!4d106.7005148!16s%2Fg%2F12vqvyr5b!19sChIJmaUNKDYvdTERdbUQgb9godk?authuser=0&hl=en&rclk=1
Nhà hàng Kim's,4.6,731,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Kim%27s/data=!4m7!3m6!1s0x31752f9db66b0b89:0xf611209bde113bf8!8m2!3d10.7691406!4d106.6895116!16s%2Fg%2F11s89tspmb!19sChIJiQtrtp0vdTER-DsR3psgEfY?authuser=0&hl=en&rclk=1
Nhà hàng Sakura,4.2,631,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Sakura/data=!4m7!3m6!1s0x31752edc70bea97d:0x37e42e4863580348!8m2!3d10.7741237!4d106.6681502!16s%2Fg%2F11bccmldyr!19sChIJfam-cNwudTERSANYY0gu5Dc?authuser=0&hl=en&rclk=1
Nhà hàng Trăm Năm,4.2,893,https://www.google.com/maps/place/Nh%C3%A0+h%C3%A0ng+Tr%C4%83m+N%C4%83m+%ED%91%B8%EB%AF%B8%ED%9D%A5+%EB%B0%B1%EB%85%84+BBQ/data=!4m7!3m6!1s0x31752f9175292f07:0xbd618ebb52aa2233!8m2!3d10.7302562!4d106.7083484!16s%2Fg%2F11dfkbv1k7!19sChIJBy8pdZEvdTERMyKqUruOYb0?authuser=0&hl=en&rclk=1
Nhà hàng Mì Ý Double B,4.3,2394,https://www.google.com/maps/place/Nha%CC%80+ha%CC%80ng+M%C3%AC+%C3%9D+Double+B/data=!4m7!3m6!1s0x31752fa2ca8b0d4f:0x14e4f35edb404efe!8m2!3d10.7592174!4d106.689151!16s%2Fg%2F11b67yjcdt!19sChIJTw2LyqIvdTER_k5A217z5BQ?authuser=0&hl=en&rclk=1
Nori - Modern Izakaya,4.8,2180,https://www.google.com/maps/place/Nori+-+Modern+Izakaya/data=!4m7!3m6!1s0x31752f3f52ce6b9d:0x2f7c030139c58cdb!8m2!3d10.7739962!4d106.6969123!16s%2Fg%2F11vkz338lg!19sChIJnWvOUj8vdTER24zFOQEDfC8?authuser=0&hl=en&rclk=1
Osaka (chi nhánh 2),2.9,217,https://www.google.com/maps/place/Osaka+%28chi+nh%C3%A1nh+2%29/data=!4m7!3m6!1s0x31752fe3c8cb628b:0xc8711a9e2b330203!8m2!3d10.7667319!4d106.6754849!16s%2Fg%2F11vdbfm10_!19sChIJi2LLyOMvdTERAwIzK54accg?authuser=0&hl=en&rclk=1
Ovenmaru Chicken,4.3,922,https://www.google.com/maps/place/Ovenmaru+Chicken/data=!4m7!3m6!1s0x317528cad7b064eb:0x3e7eda6be7c88c70!8m2!3d10.7867279!4d106.6941763!16s%2Fg%2F11c32n65zx!19sChIJ62Sw18oodTERcIzI52vafj4?authuser=0&hl=en&rclk=1
Phở 24 - Nguyễn Lương Bằng,4.0,877,https://www.google.com/maps/place/PH%E1%BB%9E+24+-+100+NGUY%E1%BB%84N+L%C6%AF%C6%A0NG+B%E1%BA%B0NG/data=!4m7!3m6!1s0x31752f88f0249647:0x2929f0ead711fdcb!8m2!3d10.729953!4d106.720638!16s%2Fg%2F1tgn26tl!19sChIJR5Yk8IgvdTERy_0R1-rwKSk?authuser=0&hl=en&rclk=1
PHỞ 24 - RIVIERA POINT,4.6,103,https://www.google.com/maps/place/PH%E1%BB%9E+24+-+RIVIERA+POINT/data=!4m7!3m6!1s0x3175251946b5df87:0x3276519d840e1c85!8m2!3d10.7317908!4d106.7291927!16s%2Fg%2F11h5mfr6yq!19sChIJh9-1RhkldTERhRwOhJ1RdjI?authuser=0&hl=en&rclk=1
PHỞ THẮNG - CHI NHÁNH QUẬN 6 | PHỞ NGON QUẬN 6,4.3,156,https://www.google.com/maps/place/PH%E1%BB%9E+TH%E1%BA%AENG+-+CHI+NH%C3%81NH+QU%E1%BA%ACN+6+%7C+PH%E1%BB%9E+NGON+QU%E1%BA%ACN+6/data=!4m7!3m6!1s0x31752f8ffb286da5:0x5da51110873adbb2!8m2!3d10.753098!4d106.64316!16s%2Fg%2F11jsxbg4pt!19sChIJpW0o-48vdTERsts6hxARpV0?authuser=0&hl=en&rclk=1
PHO HUNG,4.6,22,https://www.google.com/maps/place/PHO+HUNG/data=!4m7!3m6!1s0x31752ded9efab215:0xc415e21cda17adcf!8m2!3d10.7452034!4d106.6255304!16s%2Fg%2F11fmfymmgz!19sChIJFbL6nu0tdTERz60X2hziFcQ?authuser=0&hl=en&rclk=1
Phú Yên Quán Chi Nhánh 2 - Lẩu Gà Lá É Phú Yên,4.9,59,https://www.google.com/maps/place/Ph%C3%BA+Y%C3%AAn+Qu%C3%A1n+Chi+Nh%C3%A1nh+2+-+L%E1%BA%A9u+G%C3%A0+L%C3%A1+%C3%89+Ph%C3%BA+Y%C3%AAn/data=!4m7!3m6!1s0x31752f0025a4bab1:0x197f96ff467bba72!8m2!3d10.7516207!4d106.6947234!16s%2Fg%2F11vzdft1z5!19sChIJsbqkJQAvdTERcrp7Rv-Wfxk?authuser=0&hl=en&rclk=1
Phở Ông Cát Gia Truyền Since 1988,4.6,572,https://www.google.com/maps/place/Ph%E1%BB%9F+%C3%94ng+C%C3%A1t+Gia+Truy%E1%BB%81n+Since+1988/data=!4m7!3m6!1s0x31752f53c8b37ffd:0x8b2147a6b458d22f!8m2!3d10.768487!4d106.6930859!16s%2Fg%2F11tdqdtcgk!19sChIJ_X-zyFMvdTERL9JYtKZHIYs?authuser=0&hl=en&rclk=1
Phở Út Bún Bò Huế 006 Lô F,4.7,97,https://www.google.com/maps/place/Ph%E1%BB%9F+%C3%9At+B%C3%BAn+B%C3%B2+Hu%E1%BA%BF+006+L%C3%B4+F/data=!4m7!3m6!1s0x31752f537257eca3:0x44cd137025914e5a!8m2!3d10.7646598!4d106.6707736!16s%2Fg%2F11sq29pg6c!19sChIJo-xXclMvdTERWk6RJXATzUQ?authuser=0&hl=en&rclk=1
Phở 131/1,4.8,31,https://www.google.com/maps/place/Ph%E1%BB%9F+131%2F1/data=!4m7!3m6!1s0x31752ed0b0dda39b:0xb938fa0ac25218ce!8m2!3d10.7808349!4d106.6698771!16s%2Fg%2F1tctj8cg!19sChIJm6PdsNAudTERzhhSwgr6OLk?authuser=0&hl=en&rclk=1
Phở 2000,4.1,4262,https://www.google.com/maps/place/Ph%E1%BB%9F+2000/data=!4m7!3m6!1s0x31752f3f234639e1:0x82e9aa6192f04de5!8m2!3d10.7727149!4d106.6967629!16s%2Fg%2F1tdqdzbp!19sChIJ4TlGIz8vdTER5U3wkmGq6YI?authuser=0&hl=en&rclk=1
Phở 262,4.8,47,https://www.google.com/maps/place/Ph%E1%BB%9F+262/data=!4m7!3m6!1s0x31752db6ffde13b1:0xd985b21411626324!8m2!3d10.7447574!4d106.6284325!16s%2Fg%2F11ktl_45p8!19sChIJsRPe_7YtdTERJGNiERSyhdk?authuser=0&hl=en&rclk=1
Phở 36,4.2,437,https://www.google.com/maps/place/Ph%E1%BB%9F+36/data=!4m7!3m6!1s0x31752f911a39ae4d:0x3618b34d19dde4b1!8m2!3d10.7311709!4d106.70747!16s%2Fg%2F1hc2f7t58!19sChIJTa45GpEvdTERseTdGU2zGDY?authuser=0&hl=en&rclk=1
Phở Anh Thư,4.8,17,https://www.google.com/maps/place/Ph%E1%BB%9F+Anh+Th%C6%B0/data=!4m7!3m6!1s0x31752f0002c7081d:0x9035e74011275733!8m2!3d10.740747!4d106.6294582!16s%2Fg%2F11whh285wq!19sChIJHQjHAgAvdTERM1cnEUDnNZA?authuser=0&hl=en&rclk=1
Phở Bà Dũng,5.0,3,https://www.google.com/maps/place/Ph%E1%BB%9F+B%C3%A0+D%C5%A9ng/data=!4m7!3m6!1s0x31752f09d48da471:0x6032b3a571947dfb!8m2!3d10.763521!4d106.675043!16s%2Fg%2F11r_pvhw0f!19sChIJcaSN1AkvdTER-32UcaWzMmA?authuser=0&hl=en&rclk=1
Phở Bãi Sậy ngày xưa,4.3,24,https://www.google.com/maps/place/Ph%E1%BB%9F+B%C3%A3i+S%E1%BA%ADy+ng%C3%A0y+x%C6%B0a/data=!4m7!3m6!1s0x31752f40015c1bed:0xe78d9956b53516cc!8m2!3d10.7488753!4d106.6489525!16s%2Fg%2F11gsm5pn5y!19sChIJ7RtcAUAvdTERzBY1tVaZjec?authuser=0&hl=en&rclk=1
Phở Bò Đan Phượng-CN3,4.7,197,https://www.google.com/maps/place/Ph%E1%BB%9F+B%C3%B2+%C4%90an+Ph%C6%B0%E1%BB%A3ng-CN3/data=!4m7!3m6!1s0x31752fe6fb74cd03:0xc56da3a3f892c90d!8m2!3d10.7614166!4d106.6989673!16s%2Fg%2F11rb4045p_!19sChIJA810--YvdTERDcmS-KOjbcU?authuser=0&hl=en&rclk=1
Phở Bi Sắt,4.4,19,https://www.google.com/maps/place/Ph%E1%BB%9F+Bi+S%E1%BA%AFt/data=!4m7!3m6!1s0x31752f3f7db256b5:0xb9f49f508039bf48!8m2!3d10.7598714!4d106.6655768!16s%2Fg%2F11jr_r9ypn!19sChIJtVayfT8vdTERSL85gFCf9Lk?authuser=0&hl=en&rclk=1
Phở Châu - Chi nhánh 6,5.0,5,https://www.google.com/maps/place/Ph%E1%BB%9F+Ch%C3%A2u+-+Chi+nh%C3%A1nh+6/data=!4m7!3m6!1s0x31752f4a2ddc4d57:0x268b9dce7e6e6d18!8m2!3d10.7343404!4d106.6582606!16s%2Fg%2F11w4msdfwr!19sChIJV03cLUovdTERGG1ufs6diyY?authuser=0&hl=en&rclk=1
Phở Chợ Lớn,4.5,147,https://www.google.com/maps/place/Ph%E1%BB%9F+Ch%E1%BB%A3+L%E1%BB%9Bn/data=!4m7!3m6!1s0x31752f2aace8564d:0x4758f82a3db2fece!8m2!3d10.7526644!4d106.6504633!16s%2Fg%2F11hkn3gh5f!19sChIJTVborCovdTERzv6yPSr4WEc?authuser=0&hl=en&rclk=1
"Phở Chua Lạng Sơn, Vịt Quay Mắc Mật",4.3,179,"https://www.google.com/maps/place/Ph%E1%BB%9F+Chua+L%E1%BA%A1ng+S%C6%A1n,+V%E1%BB%8Bt+Quay+M%E1%BA%AFc+M%E1%BA%ADt/data=!4m7!3m6!1s0x31752f9e55555555:0x748569345902412c!8m2!3d10.7408567!4d106.7044668!16s%2Fg%2F11lly2bygd!19sChIJVVVVVZ4vdTERLEECWTRphXQ?authuser=0&hl=en&rclk=1"
Phở Dũng (hẻm 153 NTMK),3.9,54,https://www.google.com/maps/place/Ph%E1%BB%9F+D%C5%A9ng+%28h%E1%BA%BBm+153+NTMK%29/data=!4m7!3m6!1s0x31752fe32640c7d9:0x4ae1caa9210ed86d!8m2!3d10.770512!4d106.68688!16s%2Fg%2F11h18crsg4!19sChIJ2cdAJuMvdTERbdgOIanK4Uo?authuser=0&hl=en&rclk=1
Phở Dũng Nam Định,3.6,181,https://www.google.com/maps/place/Ph%E1%BB%9F+D%C5%A9ng+Nam+%C4%90%E1%BB%8Bnh/data=!4m7!3m6!1s0x31752ed8a8e55217:0x8e6684c47db71f60!8m2!3d10.7748219!4d106.6759266!16s%2Fg%2F11bcclkrxd!19sChIJF1LlqNgudTERYB-3fcSEZo4?authuser=0&hl=en&rclk=1
Phở Dinh - Phú Mỹ Hưng,4.7,125,https://www.google.com/maps/place/Ph%E1%BB%9F+Dinh+-+Ph%C3%BA+M%E1%BB%B9+H%C6%B0ng/data=!4m7!3m6!1s0x31752591edf39a27:0x2dfda9147df4c72!8m2!3d10.7207339!4d106.7324853!16s%2Fg%2F11kbc_d5nc!19sChIJJ5rz7ZEldTERckzfR5Ha3wI?authuser=0&hl=en&rclk=1
Phở Gà & Cháo Gà - 233 Ngô Gia Tự,3.4,25,https://www.google.com/maps/place/Ph%E1%BB%9F+G%C3%A0+%26+Ch%C3%A1o+G%C3%A0+-+233+Ng%C3%B4+Gia+T%E1%BB%B1/data=!4m7!3m6!1s0x31752fa26b1675c9:0xe9d20a6c72828cfc!8m2!3d10.7634507!4d106.6716024!16s%2Fg%2F11smsb9rs3!19sChIJyXUWa6IvdTER_IyCcmwK0uk?authuser=0&hl=en&rclk=1
Phở Gà Gia Truyền Phố Cổ,4.4,54,https://www.google.com/maps/place/Ph%E1%BB%9F+G%C3%A0+Gia+Truy%E1%BB%81n+Ph%E1%BB%91+C%E1%BB%95/data=!4m7!3m6!1s0x31752f00530401f3:0xb0f500637630c3de!8m2!3d10.7406518!4d106.7051168!16s%2Fg%2F11wj0n3v10!19sChIJ8wEEUwAvdTER3sMwdmMA9bA?authuser=0&hl=en&rclk=1
Phở Ghiền,4.1,27,https://www.google.com/maps/place/Ph%E1%BB%9F+Ghi%E1%BB%81n/data=!4m7!3m6!1s0x31752fb57e79d1d3:0xd2ef28ee6cfa65cd!8m2!3d10.749897!4d106.6446803!16s%2Fg%2F11rk4sy71z!19sChIJ09F5frUvdTERzWX6bO4o79I?authuser=0&hl=en&rclk=1
Phở HÙNG,3.9,187,https://www.google.com/maps/place/Ph%E1%BB%9F+H%C3%99NG/data=!4m7!3m6!1s0x31752e81eef16043:0x8ddf7ca16befd3b6!8m2!3d10.7540009!4d106.63012!16s%2Fg%2F11b7vj3zv1!19sChIJQ2Dx7oEudTERttPva6F8340?authuser=0&hl=en&rclk=1
Phở Hành,4.2,546,https://www.google.com/maps/place/Ph%E1%BB%9F+H%C3%A0nh/data=!4m7!3m6!1s0x31752ec567fab953:0xeec6ddc297b604d2!8m2!3d10.7796661!4d106.6629932!16s%2Fg%2F11c45nqfbd!19sChIJU7n6Z8UudTER0gS2l8Ldxu4?authuser=0&hl=en&rclk=1
Phở Hưng,4.2,23,https://www.google.com/maps/place/Ph%E1%BB%9F+H%C6%B0ng/data=!4m7!3m6!1s0x31752fc696ccdadd:0xac97bad740dd0eee!8m2!3d10.7724553!4d106.672421!16s%2Fg%2F11g1kl4n3q!19sChIJ3drMlsYvdTER7g7dQNe6l6w?authuser=0&hl=en&rclk=1
Phở Hạnh Phúc (Phở Cây Dừa ngày xưa),4.2,147,https://www.google.com/maps/place/Ph%E1%BB%9F+H%E1%BA%A1nh+Ph%C3%BAc+%28Ph%E1%BB%9F+C%C3%A2y+D%E1%BB%ABa+ng%C3%A0y+x%C6%B0a%29/data=!4m7!3m6!1s0x31752e605d7cfc7b:0xc166fc74833d3847!8m2!3d10.7462776!4d106.6512264!16s%2Fg%2F1hc1t84fk!19sChIJe_x8XWAudTERRzg9g3T8ZsE?authuser=0&hl=en&rclk=1
Phở Hải Triều,4.1,396,https://www.google.com/maps/place/Ph%E1%BB%9F+H%E1%BA%A3i+Tri%E1%BB%81u/data=!4m7!3m6!1s0x31752f4144e8ae37:0xa412567e3778cae4!8m2!3d10.7716833!4d106.7050624!16s%2Fg%2F11gh049jq4!19sChIJN67oREEvdTER5Mp4N35WEqQ?authuser=0&hl=en&rclk=1
Phở Hảo,4.6,29,https://www.google.com/maps/place/Ph%E1%BB%9F+H%E1%BA%A3o/data=!4m7!3m6!1s0x31752dd7cfe42bcb:0x7d0d72eb25139e9a!8m2!3d10.7409503!4d106.6283129!16s%2Fg%2F1hc1yl2k2!19sChIJyyvkz9ctdTERmp4TJetyDX0?authuser=0&hl=en&rclk=1
